active date,change type,delete date,event,event object id,last change type,notify date,object,state,type
2025-01-07T19:11:09.000Z,new,,1799917,407193,new,,EX24,active,vehicle
2025-01-07T19:23:34.000Z,new,,1808102,407219,new,,342,active,vehicle
2025-01-07T19:23:47.000Z,new,,1775619,407220,new,,355,active,vehicle
2025-01-07T19:38:58.000Z,new,,1792148,407282,new,,387,active,vehicle
2025-01-07T19:40:53.000Z,new,,1792320,407285,new,,387,active,vehicle
2025-01-07T19:42:24.000Z,new,,1792296,407290,new,,387,active,vehicle
2025-01-07T19:42:53.000Z,new,,1792296,407291,new,,33818 (Loaded Trailer),active,vehicle
2025-01-07T19:45:47.000Z,new,,1760613,407300,new,,387,active,vehicle
2025-01-07T19:46:04.000Z,new,,1760613,407301,new,,31958,active,vehicle
2025-01-07T19:48:03.000Z,new,,1802334,407305,new,,387,active,vehicle
2025-01-07T19:48:51.000Z,new,,1782083,407310,new,,EX28,active,vehicle
2025-01-07T19:49:21.000Z,new,,1792495,407313,new,,387,active,vehicle
2025-01-07T19:50:21.000Z,new,,1792495,407319,new,,31958,active,vehicle
2025-01-07T19:51:33.000Z,new,,1771744,407332,new,,PL05,active,vehicle
2025-01-07T19:52:17.000Z,new,,1802326,407336,new,,387,active,vehicle
2025-01-07T19:53:34.000Z,new,,1764112,407337,new,,31533,active,vehicle
2025-01-07T19:55:41.000Z,new,,1782045,407344,new,,BH22,active,vehicle
2025-01-07T19:55:46.000Z,new,,1802326,407345,new,,31881 (Loaded Trailer),active,vehicle
2025-01-07T19:57:24.000Z,new,,1806427,407349,new,,399,active,vehicle
2025-01-07T19:57:30.000Z,new,,1806427,407350,new,,31620,active,vehicle
2025-01-07T19:57:52.000Z,new,,1690792,407351,new,,342,active,vehicle
2025-01-07T19:58:27.000Z,new,,1690792,407352,new,,31956,active,vehicle
2025-01-07T19:58:30.000Z,new,,1782075,407353,new,,BD43,active,vehicle
2025-01-07T20:00:09.000Z,new,,1788254,407356,new,,342,active,vehicle
2025-01-07T20:01:24.000Z,new,,1792152,407359,new,,387,active,vehicle
2025-01-07T20:02:16.000Z,new,,1792152,407360,new,,31958,active,vehicle
2025-01-07T20:02:35.000Z,new,,1761455,407361,new,,367,active,vehicle
2025-01-07T21:47:13.000Z,new,2025-01-07T21:47:07.000Z,1747036,407365,new,,341,active,vehicle
2025-01-07T20:08:02.000Z,new,,1754251,407368,new,,Classroom,active,vehicle
2025-01-07T20:10:03.000Z,new,,1766166,407371,new,,903,active,vehicle
2025-01-07T20:10:37.000Z,new,,1723427,407372,new,,383,active,vehicle
2025-01-07T20:11:01.000Z,new,,1802429,407373,new,,361,active,vehicle
2025-01-07T20:11:09.000Z,new,,1802429,407374,new,,33762 (Loaded Trailer),active,vehicle
2025-01-07T21:36:59.000Z,new,2025-01-07T20:42:39.000Z,1781496,407384,new,,330,active,vehicle
2025-01-07T20:27:16.000Z,new,,1764198,407385,new,,EX37,active,vehicle
2025-01-07T20:39:19.000Z,new,,1736781,407395,new,,325,active,vehicle
2025-01-07T20:44:50.000Z,new,,1433764,407404,new,,EX23,active,vehicle
2025-01-07T20:46:14.000Z,new,,1739547,407406,new,,PL05,active,vehicle
2025-01-07T20:47:03.000Z,new,,1776524,407408,new,,BH36,active,vehicle
2025-01-07T20:47:49.000Z,new,,1776581,407409,new,,BD45,active,vehicle
2025-01-07T20:49:14.000Z,new,,1776902,407412,new,,GR47,active,vehicle
2025-01-07T20:50:13.000Z,new,,1792974,407415,new,,EX25,active,vehicle
2025-01-07T20:51:09.000Z,new,,1793569,407416,new,,PL05,active,vehicle
2025-01-07T20:55:05.000Z,new,,1794019,407417,new,,EX23,active,vehicle
2025-01-07T20:56:17.000Z,new,,1808920,407420,new,,338,active,vehicle
2025-01-07T20:58:06.000Z,new,,1736204,407424,new,,325,active,vehicle
2025-01-07T21:04:11.000Z,new,,1776170,407439,new,,PL02,active,vehicle
2025-01-07T21:05:41.000Z,new,,1801209,407440,new,,PL02,active,vehicle
2025-01-07T21:06:56.000Z,new,,1776092,407441,new,,PL02,active,vehicle
2025-01-07T21:09:06.000Z,new,,1775980,407442,new,,PL02,active,vehicle
2025-01-07T21:17:13.000Z,new,,1797051,407475,new,,365,active,vehicle
2025-01-07T21:17:33.000Z,new,,1797051,407476,new,,31519,active,vehicle
2025-01-07T21:25:25.000Z,new,,1748619,407491,new,,327,active,vehicle
2025-01-07T21:25:30.000Z,new,,1748619,407492,new,,33805,active,vehicle
2025-01-07T21:31:42.000Z,new,,1760070,407502,new,,387,active,vehicle
2025-01-07T21:32:07.000Z,new,,1760070,407503,new,,31958,active,vehicle
2025-01-07T21:37:11.000Z,new,,1781496,407507,new,,33819 (Loaded Trailer),active,vehicle
2025-01-07T21:58:45.000Z,new,,1761455,407535,new,,31578 (Loaded Trailer),active,vehicle
2025-01-07T22:13:44.000Z,new,,1775619,407537,new,,31623,active,vehicle
2025-01-07T22:29:54.000Z,new,,1782844,407547,new,,906,active,vehicle
2025-01-07T23:36:43.000Z,new,,1767083,407621,new,,399,active,vehicle
2025-01-07T23:37:01.000Z,new,,1767083,407622,new,,33798,active,vehicle
2025-01-07T23:47:49.000Z,new,,1793570,407633,new,,PL05,active,vehicle
2025-01-07T23:50:54.000Z,new,,1794914,407634,new,,EX23,active,vehicle
2025-01-07T23:54:53.000Z,new,,1794909,407635,new,,EX23,active,vehicle
2025-01-08T00:03:13.000Z,new,,1723427,407668,new,,30713 (Loaded Trailer),active,vehicle
2025-01-08T00:03:40.000Z,new,,1802688,407669,new,,383,active,vehicle
2025-01-08T00:05:51.000Z,new,,1794028,407670,new,,EX25,active,vehicle
2025-01-08T00:15:46.000Z,new,,1773344,407716,new,,327,active,vehicle
2025-01-08T01:28:03.000Z,new,,1807837,408009,new,,339,active,vehicle
2025-01-08T10:30:50.000Z,new,,1771117,408011,new,,383,active,vehicle
2025-01-08T10:31:15.000Z,new,,1770929,408012,new,,383,active,vehicle
2025-01-08T10:34:00.000Z,new,,1711663,408013,new,,346,active,vehicle
2025-01-08T10:34:06.000Z,new,,1711663,408014,new,,33902,active,vehicle
2025-01-08T10:34:23.000Z,new,,1754218,408015,new,,346,active,vehicle
2025-01-08T10:34:29.000Z,new,,1754218,408016,new,,33902,active,vehicle
2025-01-08T10:34:49.000Z,new,,1792300,408017,new,,346,active,vehicle
2025-01-08T10:34:56.000Z,new,,1792300,408018,new,,33902,active,vehicle
2025-01-08T10:34:58.000Z,new,,1788245,408019,new,,EX22,active,vehicle
2025-01-08T10:35:18.000Z,new,,1450648,408020,new,,346,active,vehicle
2025-01-08T10:35:24.000Z,new,,1450648,408021,new,,33902,active,vehicle
2025-01-08T10:35:46.000Z,new,,1790523,408022,new,,346,active,vehicle
2025-01-08T10:35:52.000Z,new,,1790523,408023,new,,33902,active,vehicle
2025-01-08T10:36:16.000Z,new,,1790547,408024,new,,346,active,vehicle
2025-01-08T10:36:23.000Z,new,,1790547,408025,new,,33902,active,vehicle
2025-01-08T10:36:38.000Z,new,,1790546,408026,new,,346,active,vehicle
2025-01-08T10:36:44.000Z,new,,1790546,408027,new,,33902,active,vehicle
2025-01-08T17:03:53.000Z,new,2025-01-08T17:03:41.000Z,1792178,408029,new,,33902,active,vehicle
2025-01-08T17:04:17.000Z,new,2025-01-08T17:04:00.000Z,1409828,408031,new,,33902,active,vehicle
2025-01-08T10:41:33.000Z,new,,1760042,408032,new,,Classroom,active,vehicle
2025-01-08T10:41:53.000Z,new,,1790182,408033,new,,Classroom,active,vehicle
2025-01-08T11:12:05.000Z,new,,1763012,408034,new,,393,active,vehicle
2025-01-08T11:12:12.000Z,new,,1763012,408035,new,,33834,active,vehicle
2025-01-08T11:20:04.000Z,new,,1788889,408036,new,,354,active,vehicle
2025-01-08T11:33:15.000Z,new,,1793891,408037,new,,384,active,vehicle
2025-01-08T11:33:25.000Z,new,,1793891,408038,new,,33795,active,vehicle
2025-01-08T11:42:27.000Z,new,,1766179,408039,new,,376,active,vehicle
2025-01-08T11:42:35.000Z,new,,1766179,408040,new,,33804,active,vehicle
2025-01-08T11:43:08.000Z,new,,1773340,408041,new,,327,active,vehicle
2025-01-08T11:56:49.000Z,new,,1770219,408042,new,,343,active,vehicle
2025-01-08T11:57:00.000Z,new,,1770219,408043,new,,33808,active,vehicle
2025-01-08T11:57:39.000Z,new,,1770265,408044,new,,343,active,vehicle
2025-01-08T11:57:47.000Z,new,,1778701,408045,new,,GR46,active,vehicle
2025-01-08T11:57:48.000Z,new,,1770265,408046,new,,33808,active,vehicle
2025-01-08T11:58:11.000Z,new,,1742087,408047,new,,GR46,active,vehicle
2025-01-08T11:58:37.000Z,new,,1777100,408048,new,,GR46,active,vehicle
2025-01-08T11:59:07.000Z,new,,1755784,408049,new,,GR46,active,vehicle
2025-01-08T12:00:10.000Z,new,,1769008,408050,new,,905,active,vehicle
2025-01-08T12:01:47.000Z,new,,1761454,408051,new,,367,active,vehicle
2025-01-08T12:01:54.000Z,new,,1761454,408052,new,,31533,active,vehicle
2025-01-08T12:04:43.000Z,new,,1711457,408053,new,,374,active,vehicle
2025-01-08T12:05:01.000Z,new,,1711457,408054,new,,31522,active,vehicle
2025-01-08T12:07:00.000Z,new,2025-01-08T12:06:47.000Z,1748471,408055,new,,327,active,vehicle
2025-01-08T12:07:07.000Z,new,,1748471,408057,new,,33805,active,vehicle
2025-01-08T12:09:55.000Z,new,,1769941,408058,new,,358,active,vehicle
2025-01-08T12:10:03.000Z,new,,1769941,408059,new,,31642 (Loaded Trailer),active,vehicle
2025-01-08T12:10:09.000Z,new,,1673509,408060,new,,31520 (Loaded Trailer),active,vehicle
2025-01-08T12:10:15.000Z,new,,1673509,408062,new,,325,active,vehicle
2025-01-08T12:10:19.000Z,new,,1770010,408063,new,,358,active,vehicle
2025-01-08T12:10:19.000Z,new,,1709314,408064,new,,33806 (Loaded Trailer),active,vehicle
2025-01-08T12:10:28.000Z,new,,1770010,408065,new,,31642 (Loaded Trailer),active,vehicle
2025-01-08T12:10:53.000Z,new,,1770057,408066,new,,358,active,vehicle
2025-01-08T12:10:59.000Z,new,,1770057,408067,new,,31642 (Loaded Trailer),active,vehicle
2025-01-08T12:12:40.000Z,new,,1770724,408070,new,,Observation,active,vehicle
2025-01-08T12:14:13.000Z,new,,1757416,408072,new,,396,active,vehicle
2025-01-08T12:14:25.000Z,new,,1757416,408073,new,,33837,active,vehicle
2025-01-08T14:51:58.000Z,new,2025-01-08T12:18:58.000Z,1770562,408074,new,,361,active,vehicle
2025-01-08T12:19:04.000Z,new,,1770562,408075,new,,32102,active,vehicle
2025-01-08T12:19:51.000Z,new,,1771662,408076,new,,361,active,vehicle
2025-01-08T12:19:59.000Z,new,,1771662,408077,new,,32102,active,vehicle
2025-01-08T12:20:24.000Z,new,,1795726,408078,new,,361,active,vehicle
2025-01-08T12:20:31.000Z,new,,1795726,408079,new,,32102,active,vehicle
2025-01-08T12:27:45.000Z,new,,1781898,408080,new,,330,active,vehicle
2025-01-08T12:27:55.000Z,new,,1781898,408081,new,,33798,active,vehicle
2025-01-08T12:29:48.000Z,new,,1781482,408082,new,,399,active,vehicle
2025-01-08T12:31:17.000Z,new,,1691730,408083,new,,Classroom,active,vehicle
2025-01-08T12:31:44.000Z,new,,1691729,408084,new,,Classroom,active,vehicle
2025-01-08T12:40:53.000Z,new,,1775545,408085,new,,355,active,vehicle
2025-01-08T12:41:01.000Z,new,,1775545,408086,new,,31623,active,vehicle
2025-01-08T12:41:07.000Z,new,,1775545,408087,new,,906,active,vehicle
2025-01-08T12:41:44.000Z,new,,1665738,408088,new,,910,active,vehicle
2025-01-08T12:42:01.000Z,new,,1739150,408089,new,,384,active,vehicle
2025-01-08T12:42:09.000Z,new,,1739150,408090,new,,33795,active,vehicle
2025-01-08T12:42:51.000Z,new,,1793936,408092,new,,384,active,vehicle
2025-01-08T12:42:59.000Z,new,,1793936,408093,new,,33795,active,vehicle
2025-01-08T12:43:35.000Z,new,,1739727,408094,new,,NW1919 (Loaded Trailer),active,vehicle
2025-01-08T12:43:59.000Z,new,,1739728,408095,new,,NW1919 (Loaded Trailer),active,vehicle
2025-01-08T12:44:20.000Z,new,,1747036,408096,new,,NW1919 (Loaded Trailer),active,vehicle
2025-01-08T12:44:32.000Z,new,,1763039,408097,new,,393,active,vehicle
2025-01-08T12:44:44.000Z,new,,1763039,408098,new,,33834,active,vehicle
2025-01-08T12:44:46.000Z,new,,1762504,408099,new,,NW1919 (Loaded Trailer),active,vehicle
2025-01-08T12:49:44.000Z,new,,1692803,408100,new,,406,active,vehicle
2025-01-08T12:50:04.000Z,new,,1692803,408101,new,,33806 (Loaded Trailer),active,vehicle
2025-01-08T12:50:39.000Z,new,,1794977,408102,new,,406,active,vehicle
2025-01-08T12:50:45.000Z,new,,1794977,408103,new,,33806 (Loaded Trailer),active,vehicle
2025-01-08T12:52:35.000Z,new,,1794346,408104,new,,356,active,vehicle
2025-01-08T12:53:14.000Z,new,,1794346,408105,new,,32102,active,vehicle
2025-01-08T12:54:39.000Z,new,,1770446,408106,new,,356,active,vehicle
2025-01-08T12:55:07.000Z,new,,1776559,408107,new,,PL05,active,vehicle
2025-01-08T12:56:23.000Z,new,,1739548,408108,new,,PL05,active,vehicle
2025-01-08T12:57:45.000Z,new,,1793132,408109,new,,EX26,active,vehicle
2025-01-08T12:58:39.000Z,new,,1775546,408110,new,,355,active,vehicle
2025-01-08T12:58:47.000Z,new,,1775546,408111,new,,31623,active,vehicle
2025-01-08T12:59:00.000Z,new,,1792975,408112,new,,EX23,active,vehicle
2025-01-08T13:01:44.000Z,new,,1795177,408113,new,,EX42,active,vehicle
2025-01-08T13:04:42.000Z,new,,1781482,408114,new,,31620,active,vehicle
2025-01-08T13:08:58.000Z,new,,1799934,408115,new,,BH31,active,vehicle
2025-01-08T13:10:30.000Z,new,,1768972,408116,new,,390,active,vehicle
2025-01-08T13:10:42.000Z,new,,1768972,408117,new,,31519,active,vehicle
2025-01-08T13:14:02.000Z,new,,1807531,408118,new,,324,active,vehicle
2025-01-08T13:14:23.000Z,new,,1709314,408119,new,,345,active,vehicle
2025-01-08T13:15:38.000Z,new,,1753572,408120,new,,363,active,vehicle
2025-01-08T13:37:31.000Z,new,,1753572,408121,new,,33903,active,vehicle
2025-01-08T13:41:03.000Z,new,,1775981,408123,new,,PL02,active,vehicle
2025-01-08T13:41:42.000Z,new,,1775982,408125,new,,PL02,active,vehicle
2025-01-08T13:44:00.000Z,new,,1775979,408126,new,,PL02,active,vehicle
2025-01-08T14:05:31.000Z,new,,1703116,408131,new,,903,active,vehicle
2025-01-08T14:21:00.000Z,new,,1763809,408188,new,,BH40,active,vehicle
2025-01-08T14:21:31.000Z,new,,1768145,408189,new,,EX37,active,vehicle
2025-01-08T14:22:07.000Z,new,,1777658,408191,new,,EX37,active,vehicle
2025-01-08T14:22:48.000Z,new,,1401075,408192,new,,BH40,active,vehicle
2025-01-08T14:24:38.000Z,new,,1764704,408198,new,,EX37,active,vehicle
2025-01-08T14:25:00.000Z,new,,1459909,408201,new,,345,active,vehicle
2025-01-08T14:25:06.000Z,new,,1459909,408202,new,,33806 (Loaded Trailer),active,vehicle
2025-01-08T14:25:31.000Z,new,,1792086,408203,new,,345,active,vehicle
2025-01-08T14:27:32.000Z,new,,1781475,408204,new,,323,active,vehicle
2025-01-08T14:27:37.000Z,new,,1781475,408205,new,,31481,active,vehicle
2025-01-08T14:28:09.000Z,new,,1767843,408207,new,,345,active,vehicle
2025-01-08T14:43:39.000Z,new,,1771745,408253,new,,PL05,active,vehicle
2025-01-08T14:44:45.000Z,new,,1782124,408258,new,,BD43,active,vehicle
2025-01-08T14:45:52.000Z,new,,1782030,408270,new,,EX28,active,vehicle
2025-01-08T14:46:40.000Z,new,,1782084,408273,new,,BH22,active,vehicle
2025-01-08T14:47:26.000Z,new,,1433765,408276,new,,EX25,active,vehicle
2025-01-08T14:47:27.000Z,new,,1761220,408278,new,,367,active,vehicle
2025-01-08T14:47:40.000Z,new,,1782068,408279,new,,Observation,active,vehicle
2025-01-08T14:48:21.000Z,new,,1771733,408280,new,,Observation,active,vehicle
2025-01-08T14:48:51.000Z,new,,1782057,408282,new,,Observation,active,vehicle
2025-01-08T14:49:24.000Z,new,,1769794,408283,new,,358,active,vehicle
2025-01-08T14:49:30.000Z,new,,1769794,408284,new,,31642 (Loaded Trailer),active,vehicle
2025-01-08T14:49:35.000Z,new,,1782086,408285,new,,Observation,active,vehicle
2025-01-08T14:50:04.000Z,new,,1770396,408288,new,,358,active,vehicle
2025-01-08T14:50:06.000Z,new,,1782069,408289,new,,Observation,active,vehicle
2025-01-08T14:50:11.000Z,new,,1770396,408290,new,,31642 (Loaded Trailer),active,vehicle
2025-01-08T14:50:40.000Z,new,,1782115,408291,new,,Observation,active,vehicle
2025-01-08T14:51:17.000Z,new,,1771734,408296,new,,Observation,active,vehicle
2025-01-08T14:51:49.000Z,new,,1782100,408297,new,,Observation,active,vehicle
2025-01-08T14:52:42.000Z,new,,1782041,408299,new,,Observation,active,vehicle
2025-01-08T14:54:17.000Z,new,,1692058,408306,new,,356,active,vehicle
2025-01-08T14:54:24.000Z,new,,1692058,408309,new,,32102,active,vehicle
2025-01-08T14:55:04.000Z,new,,1793967,408310,new,,384,active,vehicle
2025-01-08T14:55:09.000Z,new,,1793967,408311,new,,33795,active,vehicle
2025-01-08T14:55:23.000Z,new,,1771671,408313,new,,361,active,vehicle
2025-01-08T14:55:29.000Z,new,,1771671,408314,new,,32102,active,vehicle
2025-01-08T14:55:48.000Z,new,,1793897,408317,new,,384,active,vehicle
2025-01-08T14:55:55.000Z,new,,1793897,408318,new,,33795,active,vehicle
2025-01-08T14:56:21.000Z,new,,1805255,408319,new,,4001,active,vehicle
2025-01-08T14:57:13.000Z,new,,1808157,408320,new,,324,active,vehicle
2025-01-08T14:58:28.000Z,new,,1768978,408321,new,,905,active,vehicle
2025-01-08T15:00:07.000Z,new,,1793030,408322,new,,BH36,active,vehicle
2025-01-08T15:01:23.000Z,new,,1739529,408323,new,,PL05,active,vehicle
2025-01-08T15:01:58.000Z,new,,1748499,408324,new,,327,active,vehicle
2025-01-08T15:02:05.000Z,new,,1748499,408325,new,,33805,active,vehicle
2025-01-08T15:02:27.000Z,new,,1748485,408328,new,,327,active,vehicle
2025-01-08T15:02:50.000Z,new,,1692787,408329,new,,406,active,vehicle
2025-01-08T15:03:35.000Z,new,,1776223,408331,new,,BH36,active,vehicle
2025-01-08T15:07:36.000Z,new,,1717587,408336,new,,325,active,vehicle
2025-01-08T15:07:43.000Z,new,,1717587,408337,new,,33821,active,vehicle
2025-01-08T15:08:52.000Z,new,,1805613,408341,new,,GR47,active,vehicle
2025-01-08T15:11:41.000Z,new,,1793563,408342,new,,PL05,active,vehicle
2025-01-08T15:13:42.000Z,new,,1805960,408343,new,,BH44,active,vehicle
2025-01-08T15:14:32.000Z,new,,1793126,408344,new,,BD45,active,vehicle
2025-01-08T15:17:25.000Z,new,,1770248,408347,new,,343,active,vehicle
2025-01-08T15:17:45.000Z,new,,1770248,408348,new,,33808,active,vehicle
2025-01-08T15:18:13.000Z,new,,1794020,408350,new,,EX25,active,vehicle
2025-01-08T15:18:42.000Z,new,,1761458,408351,new,,367,active,vehicle
2025-01-08T15:18:58.000Z,new,,1761181,408352,new,,367,active,vehicle
2025-01-08T15:19:30.000Z,new,,1770279,408354,new,,343,active,vehicle
2025-01-08T15:22:28.000Z,new,,1805549,408356,new,,GR47,active,vehicle
2025-01-08T15:23:36.000Z,new,,1776558,408361,new,,BD45,active,vehicle
2025-01-08T15:24:40.000Z,new,,1793131,408362,new,,EX23,active,vehicle
2025-01-08T15:26:49.000Z,new,,1776486,408370,new,,BH36,active,vehicle
2025-01-08T15:27:44.000Z,new,,1793122,408375,new,,BD45,active,vehicle
2025-01-08T15:28:47.000Z,new,,1781484,408376,new,,323,active,vehicle
2025-01-08T15:31:23.000Z,new,,1724275,408381,new,,904,active,vehicle
2025-01-08T15:31:39.000Z,new,,1781483,408382,new,,323,active,vehicle
2025-01-08T15:31:48.000Z,new,,1781483,408383,new,,31620,active,vehicle
2025-01-08T15:34:10.000Z,new,,1766180,408386,new,,376,active,vehicle
2025-01-08T15:34:16.000Z,new,,1794007,408387,new,,EX23,active,vehicle
2025-01-08T15:34:39.000Z,new,,1766180,408389,new,,33804,active,vehicle
2025-01-08T15:35:37.000Z,new,,1776896,408390,new,,GR47,active,vehicle
2025-01-08T15:36:26.000Z,new,,1766210,408393,new,,376,active,vehicle
2025-01-08T15:36:34.000Z,new,,1766210,408397,new,,33804,active,vehicle
2025-01-08T15:36:54.000Z,new,,1794596,408400,new,,393,active,vehicle
2025-01-08T15:37:01.000Z,new,,1794596,408401,new,,33834,active,vehicle
2025-01-08T15:38:13.000Z,new,,1761181,408409,new,,31578 (Loaded Trailer),active,vehicle
2025-01-08T15:38:22.000Z,new,,1793118,408410,new,,BH36,active,vehicle
2025-01-08T15:39:31.000Z,new,,1793105,408418,new,,BH44,active,vehicle
2025-01-08T15:40:56.000Z,new,,1793565,408424,new,,PL05,active,vehicle
2025-01-08T15:41:52.000Z,new,,1794895,408430,new,,EX23,active,vehicle
2025-01-08T15:43:02.000Z,new,,1776895,408434,new,,GR47,active,vehicle
2025-01-08T15:46:30.000Z,new,,1793117,408438,new,,BH44,active,vehicle
2025-01-08T15:47:23.000Z,new,,1793464,408440,new,,EX23,active,vehicle
2025-01-08T15:48:58.000Z,new,,1793999,408443,new,,EX23,active,vehicle
2025-01-08T15:50:00.000Z,new,,1793561,408445,new,,PL05,active,vehicle
2025-01-08T15:52:28.000Z,new,,1799935,408448,new,,BH31,active,vehicle
2025-01-08T15:54:13.000Z,new,,1782046,408453,new,,BH22,active,vehicle
2025-01-08T15:55:29.000Z,new,,1800611,408454,new,,324,active,vehicle
2025-01-08T15:56:00.000Z,new,,1800611,408455,new,,487042 (Loaded Trailer),active,vehicle
2025-01-08T15:57:06.000Z,new,,1782031,408458,new,,EX28,active,vehicle
2025-01-08T15:57:07.000Z,new,,1808185,408459,new,,324,active,vehicle
2025-01-08T15:58:09.000Z,new,,1771746,408463,new,,PL05,active,vehicle
2025-01-08T15:59:44.000Z,new,,1782095,408467,new,,BD43,active,vehicle
2025-01-08T16:00:58.000Z,new,,1782088,408471,new,,Observation,active,vehicle
2025-01-08T16:03:00.000Z,new,,1741140,408479,new,,BH44,active,vehicle
2025-01-08T16:03:44.000Z,new,,1775567,408483,new,,355,active,vehicle
2025-01-08T16:04:10.000Z,new,,1775567,408486,new,,31623,active,vehicle
2025-01-08T16:05:53.000Z,new,,1739569,408492,new,,BD45,active,vehicle
2025-01-08T16:08:16.000Z,new,,1764439,408494,new,,373,active,vehicle
2025-01-08T16:08:26.000Z,new,,1764439,408495,new,,31533,active,vehicle
2025-01-08T16:09:16.000Z,new,,1763181,408497,new,,373,active,vehicle
2025-01-08T16:09:41.000Z,new,,1763348,408498,new,,373,active,vehicle
2025-01-08T16:10:05.000Z,new,,1774966,408499,new,,373,active,vehicle
2025-01-08T16:10:12.000Z,new,,1774966,408500,new,,31533,active,vehicle
2025-01-08T16:14:10.000Z,new,2025-01-08T16:14:03.000Z,1734659,408501,new,,4004,active,vehicle
2025-01-08T16:14:35.000Z,new,,1734659,408503,new,,42802,active,vehicle
2025-01-08T16:15:13.000Z,new,,1810950,408504,new,,PL05,active,vehicle
2025-01-08T16:19:08.000Z,new,,1788528,408512,new,,4001,active,vehicle
2025-01-08T16:24:58.000Z,new,,1747037,408522,new,,363,active,vehicle
2025-01-08T16:27:05.000Z,new,,1791907,408526,new,,350,active,vehicle
2025-01-08T16:31:58.000Z,new,,1771756,408531,new,,Observation,active,vehicle
2025-01-08T16:51:12.000Z,new,,1703116,408545,new,,31632,active,vehicle
2025-01-08T16:52:27.000Z,new,,1795203,408548,new,,EX42,active,vehicle
2025-01-08T16:53:18.000Z,new,,1795166,408549,new,,BH31,active,vehicle
2025-01-08T16:54:27.000Z,new,,1795202,408550,new,,EX42,active,vehicle
2025-01-08T16:54:57.000Z,new,,1793931,408551,new,,363,active,vehicle
2025-01-08T17:03:48.000Z,new,,1792178,408553,new,,331,active,vehicle
2025-01-08T17:04:09.000Z,new,,1409828,408563,new,,331,active,vehicle
2025-01-08T17:05:23.000Z,new,,1788515,408566,new,,356,active,vehicle
2025-01-08T17:05:34.000Z,new,,1788515,408567,new,,32102,active,vehicle
2025-01-08T17:07:16.000Z,new,,1794366,408573,new,,356,active,vehicle
2025-01-08T17:07:27.000Z,new,,1794366,408574,new,,32102,active,vehicle
2025-01-08T17:15:16.000Z,new,,1728789,408583,new,,342,active,vehicle
2025-01-08T17:15:39.000Z,new,,1728788,408584,new,,342,active,vehicle
2025-01-08T17:18:59.000Z,new,,1776224,408587,new,,BH36,active,vehicle
2025-01-08T17:20:58.000Z,new,,1794494,408589,new,,384,active,vehicle
2025-01-08T17:21:06.000Z,new,,1794494,408590,new,,33795,active,vehicle
2025-01-08T17:21:10.000Z,new,,1793135,408591,new,,EX23,active,vehicle
2025-01-08T17:21:35.000Z,new,,1794484,408592,new,,384,active,vehicle
2025-01-08T17:21:42.000Z,new,,1794484,408593,new,,33795,active,vehicle
2025-01-08T17:23:13.000Z,new,,1794029,408598,new,,EX23,active,vehicle
2025-01-08T17:23:18.000Z,new,,1673413,408599,new,,325,active,vehicle
2025-01-08T17:23:40.000Z,new,,1793442,408600,new,,325,active,vehicle
2025-01-08T17:24:12.000Z,new,,1739427,408601,new,,325,active,vehicle
2025-01-08T17:26:46.000Z,new,,1805558,408610,new,,GR47,active,vehicle
2025-01-08T17:29:24.000Z,new,,1733340,408618,new,,5ton14,active,vehicle
2025-01-08T17:31:12.000Z,new,,1739549,408621,new,,PL05,active,vehicle
2025-01-08T17:32:01.000Z,new,,1720188,408624,new,,5ton14,active,vehicle
2025-01-08T17:32:04.000Z,new,,1776291,408625,new,,BH44,active,vehicle
2025-01-08T17:32:59.000Z,new,,1776561,408633,new,,BD45,active,vehicle
2025-01-08T17:33:52.000Z,new,,1792976,408638,new,,EX23,active,vehicle
2025-01-08T17:34:35.000Z,new,,1807839,408640,new,,339,active,vehicle
2025-01-08T17:34:41.000Z,new,,1793031,408641,new,,BH44,active,vehicle
2025-01-08T17:36:22.000Z,new,,1766643,408645,new,,345,active,vehicle
2025-01-08T17:36:34.000Z,new,,1766643,408646,new,,33806 (Loaded Trailer),active,vehicle
2025-01-08T17:37:00.000Z,new,,1794001,408647,new,,EX23,active,vehicle
2025-01-08T17:37:28.000Z,new,,1700439,408648,new,,381,active,vehicle
2025-01-08T17:38:09.000Z,new,,1739576,408649,new,,BD45,active,vehicle
2025-01-08T17:39:51.000Z,new,,1776241,408650,new,,BH44,active,vehicle
2025-01-08T17:40:21.000Z,new,,1782850,408651,new,,906,active,vehicle
2025-01-08T17:40:30.000Z,new,,1790602,408652,new,,339,active,vehicle
2025-01-08T17:41:10.000Z,new,,1790602,408654,new,,31527,active,vehicle
2025-01-08T17:41:25.000Z,new,,1792978,408655,new,,EX23,active,vehicle
2025-01-08T17:42:21.000Z,new,,1792983,408656,new,,BH44,active,vehicle
2025-01-08T17:44:01.000Z,new,,1794897,408657,new,,EX23,active,vehicle
2025-01-08T17:44:03.000Z,new,,1806417,408658,new,,330,active,vehicle
2025-01-08T17:44:18.000Z,new,,1806417,408659,new,,31481,active,vehicle
2025-01-08T17:45:56.000Z,new,,1805994,408661,new,,BH44,active,vehicle
2025-01-08T17:48:42.000Z,new,,1768016,408664,new,,325,active,vehicle
2025-01-08T17:48:54.000Z,new,,1768016,408665,new,,33821,active,vehicle
2025-01-08T17:51:44.000Z,new,,1692787,408672,new,,33806 (Loaded Trailer),active,vehicle
